templates,used_attributes
"The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) shot HOME-TEAM-REB percent from the field and VIS-TEAM-LOSSES percent from the HOME-TEAM-STANDING - point line , while the VIS-TEAM-NAME finished at VIS-TEAM-REB percent from the floor and HOME-TEAM-FTM percent from deep . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-AST', 'HOME-TEAM-LOSSES', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-REB', 'HOME-TEAM-FG3_PCT', 'VIS-TEAM-LOSSES', 'HOME-TEAM-STANDING', 'VIS-TEAM-NAME', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-REB', 'VIS-TEAM-PTS_QTR3', 'VIS-TEAM-FG3_PCT', 'HOME-TEAM-FTM']"
"The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) shot well in this outing , going VIS-TEAM-FG_PCT percent from the field and VIS-TEAM-FG3_PCT percent from the VIS-TEAM-STANDING - point line , while the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) went HOME-TEAM-FG_PCT percent from the floor and just HOME-TEAM-FG3_PCT percent from deep . ","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'HOME-TEAM-AST', 'VIS-TEAM-LOSSES', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-FGM', 'VIS-TEAM-FG3_PCT', 'HOME-TEAM-STANDING', 'VIS-TEAM-STANDING', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-PTS_QTR3', 'VIS-TEAM-AST', 'HOME-TEAM-LOSSES', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-FG3_PCT']"
"The Cavaliers took down the Brooklyn Nets on Wednesday as well , so The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) avoided dropping another game back with a loss . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-FG3_PCT', 'HOME-TEAM-WINS', 'HOME-TEAM-FTA', 'HOME-TEAM-LOSSES']"
"HOME-TEAM-PLACE has had a rough go in March , going just 5 - VIS-TEAM-TOV . ","['HOME-TEAM-PLACE', 'VIS-TEAM-TOV']"
"The HOME-TEAM-NAME have dropped VIS-TEAM-STANDING of HOME-TEAM-STANDING games , including 2 against VIS-TEAM-PLACE , but will continue The HOME-TEAM-NAME quest to be the HOME-TEAM-STANDING team to lock up a playoff spot in the Eastern_Conference when The HOME-TEAM-NAME face the Los_Angeles Lakers on Friday . ","['HOME-TEAM-NAME', 'VIS-TEAM-STANDING', 'HOME-TEAM-STANDING', 'VIS-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-STANDING', 'HOME-TEAM-NAME']"
Ed Davis was the only VIS-TEAM-NAME to shoot at least 50 percent from the floor . ,['VIS-TEAM-NAME']
the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) shot 34 percent overall and HOME-TEAM-STANDING - of - VIS-TEAM-FG3A from downtown . ,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'VIS-TEAM-FG3M', 'HOME-TEAM-STANDING', 'HOME-TEAM-PTS_QTR1', 'VIS-TEAM-PTS_QTR4', 'VIS-TEAM-FG3A']"
"The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) have 5 games remaining , with 3 of those games coming against playoff bound teams . ","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES']"
"The HOME-TEAM-PLACE HOME-TEAM-NAME ( VIS-TEAM-LOSSES - HOME-TEAM-LOSSES ) came into this matchup as the projected HOME-TEAM-STANDING seed for the Eastern_Conference playoffs , but were looking to move up into the 3 seed , where the Chicago Bulls currently sit . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-FG3A', 'VIS-TEAM-FG3A', 'VIS-TEAM-WINS', 'HOME-TEAM-LOSSES', 'HOME-TEAM-FTM', 'HOME-TEAM-FTA', 'HOME-TEAM-STANDING']"
"The HOME-TEAM-PLACE HOME-TEAM-NAME ( VIS-TEAM-LOSSES - HOME-TEAM-LOSSES ) were the superior shooters in this game , going VIS-TEAM-LOSSES percent from the field and VIS-TEAM-REB percent from the 3 - point line , while the VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-LOSSES - VIS-TEAM-LOSSES ) went VIS-TEAM-FG_PCT percent from the floor and VIS-TEAM-REB percent from deep . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-FG3A', 'VIS-TEAM-FG3A', 'VIS-TEAM-WINS', 'HOME-TEAM-LOSSES', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-FG3_PCT', 'VIS-TEAM-FG3_PCT', 'VIS-TEAM-REB', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-FG3A', 'VIS-TEAM-FG3A', 'VIS-TEAM-WINS', 'HOME-TEAM-LOSSES', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-WINS', 'VIS-TEAM-LOSSES', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-FG3_PCT', 'VIS-TEAM-FG3_PCT', 'VIS-TEAM-REB']"
"The VIS-TEAM-NAME were looking to grab The VIS-TEAM-NAME HOME-TEAM-STANDING win of the season , and nearly did so , losing by HOME-TEAM-STANDING to The HOME-TEAM-PLACE HOME-TEAM-NAME . ","['VIS-TEAM-NAME', 'VIS-TEAM-NAME', 'HOME-TEAM-LOSSES', 'HOME-TEAM-STANDING', 'HOME-TEAM-LOSSES', 'HOME-TEAM-STANDING', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME']"
"Unfortunately , 10 players could n't overcome a 4 quarter run by The HOME-TEAM-PLACE HOME-TEAM-NAME , as 10 players were outscored HOME-TEAM-PTS_QTR4 - VIS-TEAM-AST in the final quarter . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-PTS_QTR4', 'HOME-TEAM-PTS_QTR1', 'VIS-TEAM-PTS_QTR2', 'VIS-TEAM-PTS_QTR4', 'VIS-TEAM-AST']"
"The HOME-TEAM-PLACE HOME-TEAM-NAME were able to go on a run in the HOME-TEAM-TOV quarter though , as The HOME-TEAM-PLACE HOME-TEAM-NAME out - scored the VIS-TEAM-NAME HOME-TEAM-PTS_QTR4 - VIS-TEAM-AST to seal the victory at home . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-TOV', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-NAME', 'HOME-TEAM-PTS_QTR4', 'VIS-TEAM-PTS_QTR4', 'VIS-TEAM-FG3A', 'VIS-TEAM-AST']"
VIS-TEAM-PLACE has won HOME-TEAM-STANDING straight games . ,"['VIS-TEAM-PLACE', 'HOME-TEAM-STANDING']"
"The HOME-TEAM-NAME were looking to spoil that , and did so while making life tough from the outside for the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - HOME-TEAM-STANDING ) . ","['HOME-TEAM-NAME', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-FG3_PCT', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-STANDING']"
the VIS-TEAM-NAME shot VIS-TEAM-FG_PCT percent from the field and VIS-TEAM-FG3_PCT percent from beyond the arc . ,"['VIS-TEAM-NAME', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-PTS_QTR2', 'VIS-TEAM-FG3_PCT']"
their held the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) HOME-TEAM-PTS - VIS-TEAM-PTS on Wednesday to VIS-TEAM-FG_PCT percent shooting from the field and VIS-TEAM-FG3_PCT percent from beyond the arc . ,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'HOME-TEAM-PTS_QTR1', 'VIS-TEAM-PTS_QTR3', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'HOME-TEAM-FGM', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-FG3M', 'VIS-TEAM-FG3_PCT']"
"HOME-TEAM-PLACE ended the game shooting 47 % from the floor , but was shooting above 50 % for much of the contest . ",['HOME-TEAM-PLACE']
VIS-TEAM-PLACE shot 54 % from the field as The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) cruised to another easy victory . ,"['VIS-TEAM-PLACE', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-AST', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES']"
VIS-TEAM-PLACE bounced back from a tough loss Friday in Oklahoma City to beat a HOME-TEAM-NAME team that beat that same team 112 - 101 the previous night . ,"['VIS-TEAM-PLACE', 'HOME-TEAM-NAME']"
"The HOME-TEAM-PLACE HOME-TEAM-NAME were the superior shooters in this VIS-STREAK-COUNT , going HOME-TEAM-FG_PCT percent from the field , while the VIS-TEAM-PLACE VIS-TEAM-NAME went just VIS-TEAM-FG_PCT percent . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-STREAK-COUNT', 'HOME-TEAM-FG_PCT', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-FG_PCT']"
"he 's combined to go 13 - for - VIS-TEAM-FG3A from the field and HOME-TEAM-TOV - for - VIS-TEAM-TOV from the HOME-STREAK-COUNT - point line over he HOME-TEAM-LOSSES 2 games , as he 'll look to continue with he hot shooting moving forward . ","['VIS-TEAM-FG3A', 'HOME-TEAM-TOV', 'VIS-TEAM-TOV', 'HOME-TEAM-STANDING', 'HOME-STREAK-COUNT', 'HOME-TEAM-LOSSES']"
"HOME-TEAM-PLACE was on fire from downtown , knocking down HOME-TEAM-LOSSES HOME-TEAM-STANDING - pointers on the night en route to VIS-TEAM-FG_PCT percent shooting as a team . ","['HOME-TEAM-PLACE', 'HOME-TEAM-FG3M', 'VIS-TEAM-FTA', 'HOME-TEAM-LOSSES', 'HOME-TEAM-STANDING', 'HOME-TEAM-FG_PCT', 'VIS-TEAM-FG_PCT']"
"the VIS-TEAM-NAME also shot the VIS-TEAM-NAME well from the field , converting at a 50 percent clip . ","['VIS-TEAM-NAME', 'VIS-TEAM-NAME']"
"The win helped The VIS-TEAM-PLACE VIS-TEAM-NAME secure a HOME-TEAM-STANDING victory in The VIS-TEAM-PLACE VIS-TEAM-NAME 15 VIS-TEAM-STANDING games , with The VIS-TEAM-PLACE VIS-TEAM-NAME lone loss coming to the Mavericks on Saturday . ","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-STANDING', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-STANDING', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME']"
"The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) shot well in this game , going 42 percent from the field and HOME-TEAM-FG3_PCT percent from the HOME-TEAM-STANDING - point line , while the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) went VIS-TEAM-FG_PCT percent from the floor and just VIS-TEAM-FG3_PCT percent from beyond the arc . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-FG3A', 'HOME-TEAM-WINS', 'VIS-TEAM-FG3A', 'HOME-TEAM-LOSSES', 'HOME-TEAM-FG3_PCT', 'HOME-TEAM-STANDING', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-FG3M', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-PTS_QTR3', 'VIS-TEAM-FG3_PCT']"
"Both teams shot similar percentages , as the HOME-TEAM-NAME went HOME-TEAM-FG_PCT percent from the field and HOME-TEAM-FG3_PCT percent from the HOME-TEAM-STANDING - point line , while the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) HOME-TEAM-PTS - VIS-TEAM-PTS on Friday went VIS-TEAM-FG_PCT percent from the floor and VIS-TEAM-FG3_PCT percent from deep . ","['HOME-TEAM-NAME', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-PTS_QTR2', 'HOME-TEAM-PTS_QTR4', 'HOME-TEAM-FG3_PCT', 'HOME-TEAM-STANDING', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-FG3_PCT']"
"the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) HOME-TEAM-PTS - VIS-TEAM-PTS on Friday turned the ball over VIS-TEAM-AST times though , which may have made the difference in this VIS-STREAK-COUNT . ","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'VIS-TEAM-FG3A', 'HOME-TEAM-FTA', 'VIS-TEAM-AST', 'VIS-STREAK-COUNT']"
"The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) were the superior shooters in this VIS-STREAK-COUNT , going HOME-TEAM-FG_PCT percent from the field and VIS-TEAM-WINS percent from the HOME-TEAM-STANDING - point line , while the VIS-TEAM-NAME went HOME-TEAM-WINS percent from the floor and just VIS-TEAM-FG3_PCT percent from deep . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-STREAK-COUNT', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-FG3_PCT', 'VIS-TEAM-WINS', 'HOME-TEAM-STANDING', 'VIS-TEAM-NAME', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-WINS', 'HOME-TEAM-FG3A', 'VIS-TEAM-FG3_PCT']"
"The win moved The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) slightly closer to the West-leading Warriors , putting the West-leading Warriors just HOME-TEAM-STANDING games behind the West-leading Warriors for the top playoff seed . ","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-FTA', 'VIS-TEAM-LOSSES', 'VIS-TEAM-FG3M', 'HOME-TEAM-STANDING']"
"If the Trail Trail_Blazers go on to lose to the Heat on Wednesday , The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) would then take over the 3 spot in the Western_Conference standings with a half game lead over Portland . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-FG3A', 'HOME-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-FG3A', 'HOME-TEAM-LOSSES']"
"The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) were the superior shooters in this game , going HOME-TEAM-FG_PCT percent from the field and HOME-TEAM-FG3_PCT percent from the 3 - point line , while the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) finished at just VIS-TEAM-FG_PCT percent from the floor and HOME-TEAM-AST percent from deep . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-FG3A', 'HOME-TEAM-LOSSES', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-FG3_PCT', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-FG3A', 'VIS-TEAM-FG3_PCT', 'HOME-TEAM-FTA', 'HOME-TEAM-AST']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) will have another chance to get a win against a playoff team on Sunday when The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) take on the Mavericks . ,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-PTS_QTR1', 'VIS-TEAM-PTS_QTR3', 'VIS-TEAM-WINS', 'VIS-TEAM-PTS_QTR1', 'VIS-TEAM-LOSSES', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-PTS_QTR1', 'VIS-TEAM-PTS_QTR3', 'VIS-TEAM-WINS', 'VIS-TEAM-PTS_QTR1', 'VIS-TEAM-LOSSES']"
"The HOME-TEAM-NAME ' shooting woes were n't limited to Harden though , as HOME-LEADER_FIRST_NAME HOME-LEADER_SECOND_NAME shot 12 - of - VIS-TEAM-LOSSES from charity stripe . ","['HOME-TEAM-NAME', 'HOME-LEADER_FIRST_NAME', 'HOME-LEADER_SECOND_NAME', 'HOME-TEAM-LOSSES', 'VIS-TEAM-LOSSES']"
The HOME-TEAM-PLACE HOME-TEAM-NAME shot VIS-TEAM-FG_PCT percent from the field and HOME-TEAM-FG3_PCT percent from beyond the arc . ,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-FG_PCT', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-FG3_PCT']"
VIS-TEAM-PLACE has dropped 2 straight but have won HOME-STREAK-COUNT of the Celtics 15 VIS-TEAM-LOSSES games . ,"['VIS-TEAM-PLACE', 'HOME-TEAM-LOSSES', 'HOME-STREAK-COUNT', 'VIS-TEAM-LOSSES']"
"the VIS-TEAM-NAME shot VIS-TEAM-FG_PCT percent from the field and VIS-TEAM-FG3_PCT percent from beyond the arc , but the VIS-TEAM-NAME gave up HOME-TEAM-FTA points on VIS-TEAM-TOV turnovers to give away Friday 's game . ","['VIS-TEAM-NAME', 'HOME-TEAM-FG_PCT', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-FG3_PCT', 'VIS-TEAM-NAME', 'HOME-TEAM-FTA', 'VIS-TEAM-TOV']"
The VIS-TEAM-NAME has won 2 straight games and 4 of The VIS-TEAM-NAME VIS-TEAM-FTA HOME-TEAM-STANDING . ,"['VIS-TEAM-NAME', 'VIS-TEAM-NAME', 'VIS-TEAM-PTS_QTR4', 'VIS-TEAM-FTA', 'VIS-TEAM-WINS', 'HOME-TEAM-LOSSES', 'HOME-TEAM-STANDING']"
"Both teams struggled from the field Wednesday , but the VIS-TEAM-NAME failed with flair on offense , shooting just VIS-TEAM-FG_PCT percent from the field and VIS-TEAM-FG3_PCT percent from beyond the arc while giving up 19 easy points off of VIS-TEAM-FTM turnovers . ","['VIS-TEAM-NAME', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-FG3_PCT', 'HOME-TEAM-PTS_QTR1', 'VIS-TEAM-FTM']"
The 2 teams shot below 30 percent from downtown . ,[]
the VIS-TEAM-NAME dropped the VIS-TEAM-NAME HOME-TEAM-STANDING straight game and have now lost 9 of the VIS-TEAM-NAME VIS-TEAM-PTS_QTR1 HOME-TEAM-TOV . ,"['VIS-TEAM-NAME', 'VIS-TEAM-NAME', 'HOME-TEAM-FG3M', 'HOME-TEAM-STANDING', 'VIS-TEAM-NAME', 'VIS-TEAM-PTS_QTR1', 'HOME-TEAM-TOV']"
"While both teams shot around 50 percent from the field , The HOME-TEAM-PLACE HOME-TEAM-NAME HOME-TEAM-NAME got off 17 more shots as a result of the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - HOME-TEAM-FTA ) turnovers . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-NAME', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-WINS', 'HOME-TEAM-FTA']"
Sunday 's game demonstrates how much the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - HOME-TEAM-FTA ) the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - HOME-TEAM-FTA ) need the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - HOME-TEAM-FTA ) stars back in the lineup if the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - HOME-TEAM-FTA ) have any hopes of a deep playoff run . ,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-WINS', 'HOME-TEAM-FTA', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-WINS', 'HOME-TEAM-FTA', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-WINS', 'HOME-TEAM-FTA', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-WINS', 'HOME-TEAM-FTA']"
"The HOME-TEAM-PLACE HOME-TEAM-NAME got out to a quick start in this 1 , out - scoring the VIS-TEAM-NAME HOME-TEAM-PTS_QTR1 - VIS-TEAM-PTS_QTR1 in the 1 quarter , while gathering a HOME-TEAM-FG3_PCT - HOME-TEAM-FGM lead by half . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-NAME', 'HOME-TEAM-PTS_QTR1', 'VIS-TEAM-PTS_QTR1', 'HOME-TEAM-FG3_PCT', 'HOME-TEAM-FGM']"
The HOME-TEAM-NAME scored the 1 basket of the game and never surrendered the lead . ,['HOME-TEAM-NAME']
"The HOME-TEAM-PLACE HOME-TEAM-NAME The HOME-TEAM-PLACE HOME-TEAM-NAME were the superior shooters in this game , going HOME-TEAM-FG_PCT percent from the field and HOME-TEAM-FG3_PCT percent from the 3 - point line , while the VIS-TEAM-NAME ' the VIS-TEAM-NAME ' finished at just VIS-TEAM-FG_PCT percent from the floor and VIS-TEAM-FG3_PCT percent from deep . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-FG3_PCT', 'VIS-TEAM-NAME', 'VIS-TEAM-NAME', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-PTS_QTR3', 'VIS-TEAM-FG3_PCT']"
"In a winning effort , The HOME-TEAM-PLACE HOME-TEAM-NAME ( 10 ) The HOME-TEAM-PLACE HOME-TEAM-NAME ( 10 ) finished the game shooting HOME-TEAM-FG_PCT percent from the field and HOME-TEAM-FG3_PCT percent from beyond the arc . ","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-FG3_PCT']"
the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-STREAK-COUNT - VIS-TEAM-LOSSES ) shot VIS-TEAM-FG_PCT percent from the field and only VIS-TEAM-FG3_PCT percent from the 3 - point line . ,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'HOME-TEAM-LOSSES', 'HOME-TEAM-STANDING', 'VIS-TEAM-STANDING', 'HOME-STREAK-COUNT', 'VIS-STREAK-COUNT', 'VIS-TEAM-LOSSES', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-PTS_QTR2', 'VIS-TEAM-FG3_PCT']"
The VIS-TEAM-PLACE VIS-TEAM-NAME defeated the HOME-TEAM-PLACE HOME-TEAM-NAME VIS-TEAM-PTS - HOME-TEAM-PTS in an exciting double - overtime bout of emerging Western_Conference contenders Friday . ,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS']"
"No VIS-TEAM-LOSSES is doubting the talent that The HOME-TEAM-PLACE HOME-TEAM-NAME ( VIS-STREAK-COUNT - VIS-TEAM-STANDING ) have this year , and that includes the VIS-TEAM-NAME after losing by double digits to the VIS-TEAM-NAME on Sunday . ","['VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-STREAK-COUNT', 'HOME-TEAM-LOSSES', 'VIS-TEAM-STANDING', 'VIS-TEAM-NAME', 'VIS-TEAM-NAME']"
"the VIS-TEAM-NAME got solid production from VIS-STREAK-COUNT of the VIS-TEAM-NAME starting VIS-TEAM-WINS , but could n't get much bench production , which ended up making a big difference . ","['VIS-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-STREAK-COUNT', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS']"
They were also able to out - rebound the VIS-TEAM-NAME HOME-TEAM-REB - VIS-TEAM-REB with Miles Plumlee leading the way and contributing 10 . ,"['VIS-TEAM-NAME', 'HOME-TEAM-REB', 'VIS-TEAM-REB']"
"VIS-TEAM-PLACE was able to shoot VIS-TEAM-FG_PCT percent from the field , while HOME-TEAM-PLACE shot HOME-TEAM-FG_PCT percent , giving The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) just enough of an advantage to sneak out a victory on the road . ","['VIS-TEAM-PLACE', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-PLACE', 'HOME-TEAM-FG_PCT', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-FG3M', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES']"
"VIS-TEAM-PLACE was also able to shoot VIS-TEAM-FG_PCT percent from the field and VIS-TEAM-FG3_PCT percent from the HOME-STREAK-COUNT - point line compared to the HOME-TEAM-NAME , who shot HOME-TEAM-FG_PCT percent from the field and HOME-TEAM-FG3_PCT percent from beyond the arc . ","['VIS-TEAM-PLACE', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-FG3_PCT', 'HOME-STREAK-COUNT', 'HOME-TEAM-NAME', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-FG3_PCT']"
