templates,used_attributes
"TEAM-PLACE will look to play better on NEXT-DAYNAME , when TEAM-PLACE host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM for TEAM-PLACE next game . ","['TEAM-PLACE', 'NEXT-DAYNAME', 'TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'TEAM-PLACE']"
The TEAM-NAME will look to keep rolling on NEXT-DAYNAME in a road matchup against the NEXT-CITY NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
"The host TEAM-PLACE TEAM-NAME took down the visiting TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The TEAM-PLACE TEAM-NAME are now TEAM-FTM - TEAM-FG3M at home but will have to switch gears , as The TEAM-PLACE TEAM-NAME next game takes place in NEXT-CITY on NEXT-DAYNAME . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-FTM', 'TEAM-FG3M', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-CITY', 'NEXT-DAYNAME']"
"The TEAM-PLACE TEAM-NAME will look to build on this win , as The TEAM-PLACE TEAM-NAME head to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The TEAM-PLACE TEAM-NAME look ahead to NEXT-DAYNAME , when The TEAM-PLACE TEAM-NAME take on the NEXT-OPPONENT-TEAM in NEXT-CITY . ","['TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-CITY']"
the TEAM-NAME are 11 - 2 at home and will look to add to the TEAM-NAME win streak as the TEAM-NAME play host to the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'TEAM-NAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-NAME will return to action on NEXT-DAYNAME against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
"The TEAM-PLACE TEAM-NAME had to play this game without Kyrie Irving , but The TEAM-PLACE TEAM-NAME let The TEAM-PLACE TEAM-NAME other 2 studs take care of business . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME']"
TEAM-PLACE will host The TEAM-PLACE TEAM-NAME for Doug McDermott and Nikola Mirotic next game on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME']"
"The TEAM-PLACE TEAM-NAME learned earlier in the day that The TEAM-PLACE TEAM-NAME would n't have Kevin Love at The TEAM-PLACE TEAM-NAME disposal to attempt to help The TEAM-PLACE TEAM-NAME stop a rare slide that had seen The TEAM-PLACE TEAM-NAME lose 3 of The TEAM-PLACE TEAM-NAME TEAM-STANDING TEAM-FG3M , as the star forward would be sidelined with the star forward lower back ailment . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-STANDING', 'TEAM-FG3M']"
"The TEAM-NAME have another tough matchup on tap , as they now head to NEXT-CITY to tangle with the NEXT-OPPONENT-TEAM on NEXT-DAYNAME evening . ","['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The T'Wolves will be in NEXT-CITY on NEXT-DAYNAME to play the NEXT-OPPONENT-TEAM for the NEXT-OPPONENT-TEAM next game . ,"['NEXT-CITY', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM', 'NEXT-OPPONENT-TEAM']"
"TEAM-PLACE has now beat TEAM-PLACE in 10 - straight games , as The TEAM-PLACE TEAM-NAME continue to own the TEAM-NAME . ","['TEAM-PLACE', 'TEAM-PLACE', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-NAME']"
the TEAM-NAME will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME for the TEAM-NAME next game . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'TEAM-NAME']"
"TEAM-PLACE will have a quick turnaround , as TEAM-PLACE travel to NEXT-CITY to play the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-PLACE', 'TEAM-PLACE', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The TEAM-PLACE TEAM-NAME annihilated the host TEAM-PLACE TEAM-NAME on the host TEAM-PLACE TEAM-NAME home court , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS']"
The TEAM-PLACE TEAM-NAME hung on to defeat the visiting TEAM-PLACE TEAM-NAME TEAM-PTS - TEAM-PTS on  night at  . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS', '', '']"
"The TEAM-PLACE TEAM-NAME are off until NEXT-DAYNAME , when The TEAM-PLACE TEAM-NAME host the surging NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ","['TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
TEAM-PLACE will return to action on NEXT-DAYNAME versus the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
"The host TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME at  on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', '', 'TEAM-PTS', 'TEAM-PTS']"
" , however , showed some promise , as the TEAM-NAME were able to hold close to the surging The host TEAM-PLACE TEAM-NAME . ","['', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME']"
TEAM-PLACE will play again on NEXT-DAYNAME against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
"The TEAM-PLACE TEAM-NAME took down the visiting TEAM-PLACE TEAM-NAME at  on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', '', 'TEAM-PTS', 'TEAM-PTS']"
Up next for TEAM-PLACE is a matchup against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE will play the NEXT-CITY NEXT-OPPONENT-TEAM on the road for TEAM-PLACE next game on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'TEAM-PLACE', 'NEXT-DAYNAME']"
"The host TEAM-PLACE TEAM-NAME hung on to beat the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The host TEAM-PLACE TEAM-NAME demolished the TEAM-PLACE TEAM-NAME , TEAM-PTS - TEAM-PTS , at  on  night . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS', '', '']"
The TEAM-PLACE TEAM-NAME now look ahead to NEXT-DAYNAME when The TEAM-PLACE TEAM-NAME host the NEXT-OPPONENT-TEAM at  . ,"['TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', '']"
Boston is now tied with TEAM-PLACE for the lead in the TEAM-DIVISION Division . ,"['TEAM-PLACE', 'TEAM-DIVISION']"
"On  , The visiting TEAM-PLACE TEAM-NAME saw Nowitzki . ","['', 'TEAM-PLACE', 'TEAM-NAME']"
"The host TEAM-PLACE TEAM-NAME took down the visiting TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
The TEAM-NAME secured yet another win without Blake Griffin on  . ,"['TEAM-NAME', '']"
"The host TEAM-PLACE TEAM-NAME beat the visiting TEAM-PLACE TEAM-NAME , TEAM-PTS - TEAM-PTS , at  on  . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS', '', '']"
the TEAM-NAME will be in action again on NEXT-DAYNAME against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
The TEAM-NAME will host the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME for The TEAM-NAME . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'TEAM-NAME']"
"The visiting TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The visiting TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The visiting TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The host TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The TEAM-NAME took down the visiting TEAM-PLACE TEAM-NAME , TEAM-PTS - TEAM-PTS , in The TEAM-NAME season opener  . ","['TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS', 'TEAM-NAME', '']"
"The TEAM-PLACE TEAM-NAME took down the visiting TEAM-PLACE TEAM-NAME on Friday , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS']"
"The TEAM-PLACE TEAM-NAME held The TEAM-PLACE TEAM-NAME opponents to just 3 points in OT , scoring 12 for The TEAM-PLACE TEAM-NAME . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME']"
"The TEAM-PLACE TEAM-NAME head out for a TEAM-FG3M - game road trip , beginning in NEXT-OPPONENT-TEAM-PLACE on NEXT-DAYNAME . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-FG3M', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-DAYNAME']"
"TEAM-PLACE plays again on NEXT-DAYNAME , as they face the NEXT-CITY NEXT-OPPONENT-TEAM on the road . ","['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
the TEAM-NAME will look to get back on track as the TEAM-NAME play host to the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The visiting TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
The TEAM-PLACE TEAM-NAME The TEAM-PLACE TEAM-NAME will play the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME for the NEXT-CITY NEXT-OPPONENT-TEAM next game . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
"The TEAM-NAME narrowly beat the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
TEAM-PLACE will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM for their next game on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE will be in action again on NEXT-DAYNAME in a road matchup versus the NEXT-CITY NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
"The starters for TEAM-PLACE really dominated TEAM-PLACE 's , outscoring The starters for TEAM-PLACE 84 - 53 . ","['TEAM-PLACE', 'TEAM-PLACE', 'TEAM-PLACE']"
"TEAM-PLACE will be on back - to - back duties , as TEAM-PLACE travel to face the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME for TEAM-PLACE next game . ","['TEAM-PLACE', 'TEAM-PLACE', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME', 'TEAM-PLACE']"
"The TEAM-PLACE TEAM-NAME held off the TEAM-NAME to earn the TEAM-PTS - TEAM-PTS home win , at Phillips Arena on  . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS', '']"
The TEAM-PLACE TEAM-NAME The TEAM-PLACE TEAM-NAME improve to TEAM-FG3M - 7 at home and will look to keep the momentum going as The TEAM-PLACE TEAM-NAME play host to the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-FG3M', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The TEAM-PLACE TEAM-NAME hung on to defeat the host TEAM-PLACE TEAM-NAME , TEAM-PTS - TEAM-PTS , at Phillips Arena on  evening . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS', '']"
"the TEAM-NAME ( TEAM-PTS_QTR4 - TEAM-LOSSES ) move to 13 - 9 on the road , and will head back home to play host to the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'TEAM-PTS_QTR4', 'TEAM-LOSSES', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME saw stellar play across the roster in  's win over the TEAM-PLACE TEAM-NAME . ,"['TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PLACE', 'TEAM-NAME']"
"The TEAM-NAME continue on a southern trajectory , with The TEAM-NAME next stop in South NEXT-STATE on NEXT-DAYNAME evening to take on the NEXT-CITY NEXT-OPPONENT-TEAM . ","['TEAM-NAME', 'TEAM-NAME', 'NEXT-STATE', 'NEXT-DAYNAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
TEAM-PLACE will look to keep rolling on NEXT-DAYNAME against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
The TEAM-PLACE TEAM-NAME will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM for The TEAM-PLACE TEAM-NAME next game on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME']"
"The TEAM-PLACE TEAM-NAME will look to keep Dante Exum and Joe Johnson rolling on NEXT-DAYNAME , when The TEAM-PLACE TEAM-NAME host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM for The TEAM-PLACE TEAM-NAME next game . ","['TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'TEAM-PLACE', 'TEAM-NAME']"
"The visiting TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The visiting TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
TEAM-PLACE will return to action on NEXT-DAYNAME in a road matchup with the NEXT-STATE NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM']"
TEAM-PLACE will return to action on NEXT-DAYNAME in a home matchup against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
"TEAM-PLACE will look to get out of this slide on NEXT-DAYNAME , when TEAM-PLACE host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM for TEAM-PLACE next game . ","['TEAM-PLACE', 'NEXT-DAYNAME', 'TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'TEAM-PLACE']"
"The TEAM-PLACE TEAM-NAME will look to continue The TEAM-PLACE TEAM-NAME effort , as The TEAM-PLACE TEAM-NAME play host to the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE will travel to NEXT-CITY on NEXT-DAYNAME to face the NEXT-OPPONENT-TEAM for their next game . ,"['TEAM-PLACE', 'NEXT-CITY', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
"TEAM-PLACE will return to action on NEXT-DAYNAME , as TEAM-PLACE host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM for TEAM-PLACE next game . ","['TEAM-PLACE', 'NEXT-DAYNAME', 'TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'TEAM-PLACE']"
"The TEAM-NAME continue on the road , as The TEAM-NAME face the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The TEAM-PLACE TEAM-NAME then came out and dominated the 3 quarter , behind a dominant showing from LEADER_FIRST_NAME LEADER_SECOND_NAME . ","['TEAM-PLACE', 'TEAM-NAME', 'LEADER_FIRST_NAME', 'LEADER_SECOND_NAME']"
"The TEAM-PLACE TEAM-NAME will look for The TEAM-PLACE TEAM-NAME STREAK-COUNT straight win , as The TEAM-PLACE TEAM-NAME go on to visit NEXT-STATE to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'STREAK-COUNT', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The TEAM-PLACE TEAM-NAME next contest is on NEXT-DAYNAME , when The TEAM-PLACE TEAM-NAME play host to the NEXT-OPPONENT-TEAM . ","['TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM']"
"The host TEAM-PLACE TEAM-NAME beat the visiting TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The visiting TEAM-PLACE TEAM-NAME took The visiting TEAM-PLACE TEAM-NAME revenge on the host TEAM-PLACE TEAM-NAME , beating The visiting TEAM-PLACE TEAM-NAME , TEAM-PTS - TEAM-PTS , in a rematch of Wednesday 's matchup . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS']"
The visiting TEAM-PLACE TEAM-NAME earned a narrow TEAM-PTS - TEAM-PTS win over the host TEAM-PLACE TEAM-NAME on  . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS', 'TEAM-PLACE', 'TEAM-NAME', '']"
"The TEAM-NAME , meanwhile , were primarily led by The TEAM-NAME bench . ","['TEAM-NAME', 'TEAM-NAME']"
"The TEAM-PLACE TEAM-NAME beat the host TEAM-PLACE TEAM-NAME , TEAM-PTS - TEAM-PTS , on  . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS', 'TEAM-PTS', '']"
"The TEAM-PLACE TEAM-NAME blew out the visiting TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The host TEAM-PLACE TEAM-NAME squeaked by the visiting TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The TEAM-PLACE TEAM-NAME took down the host TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The host TEAM-PLACE TEAM-NAME blew out the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
The host TEAM-PLACE TEAM-NAME outscored the TEAM-NAME TEAM-PTS_QTR4 - TEAM-PTS_QTR4 in the 4 quarter . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-NAME', 'TEAM-PTS_QTR4', 'TEAM-PTS_QTR4']"
the visiting TEAM-PLACE TEAM-NAME The TEAM-NAME ' scored in double digits . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-NAME']"
The TEAM-PLACE TEAM-NAME started out with a strong TEAM-PTS_QTR1 - TEAM-PTS_QTR1 1 quarter and led 60 - TEAM-FG3_PCT at halftime . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS_QTR1', 'TEAM-PTS_QTR1', 'TEAM-FG3_PCT']"
"The TEAM-PLACE TEAM-NAME will look to extend The TEAM-PLACE TEAM-NAME streak , as The TEAM-PLACE TEAM-NAME play host to the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The host TEAM-PLACE TEAM-NAME took down the visiting TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
The TEAM-PLACE TEAM-NAME will be on the road for The TEAM-PLACE TEAM-NAME next game on NEXT-DAYNAME against the NEXT-CITY NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
"The host TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The TEAM-PLACE TEAM-NAME are now TEAM-LOSSES - TEAM-TOV at home but will have to take The TEAM-PLACE TEAM-NAME show on the road , as The TEAM-PLACE TEAM-NAME go on to visit NEXT-STATE on NEXT-DAYNAME . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-LOSSES', 'TEAM-TOV', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-STATE', 'NEXT-DAYNAME']"
"The visiting TEAM-PLACE TEAM-NAME took down the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"The host TEAM-PLACE TEAM-NAME demolished the TEAM-PLACE TEAM-NAME on  , TEAM-PTS - TEAM-PTS . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', '', 'TEAM-PTS', 'TEAM-PTS']"
"On  , the TEAM-PLACE TEAM-NAME entered the All-Star Break in style . ","['', 'TEAM-PLACE', 'TEAM-NAME']"
