sentences,sim_features
"Alex Len put up an 11 - point , 10 - rebound double - double to go along with 6 blocks . ","{""STARTER"": 0, ""PTS"": 11, ""FGM"": 4, ""FGA"": 10, ""FG_PCT"": 40, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 3, ""FTA"": 3, ""FT_PCT"": 100, ""OREB"": 5, ""DREB"": 5, ""REB"": 10, ""AST"": 0, ""TO"": 0, ""STL"": 0, ""BLK"": 6, ""PF"": 2, ""MIN"": 35, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Alex Len had sat out Phoenix 's previous 3 games leading up to the All-Star break with an ankle injury . ,"{""STARTER"": 0, ""PTS"": 11, ""FGM"": 4, ""FGA"": 10, ""FG_PCT"": 40, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 3, ""FTA"": 3, ""FT_PCT"": 100, ""OREB"": 5, ""DREB"": 5, ""REB"": 10, ""AST"": 0, ""TO"": 0, ""STL"": 0, ""BLK"": 6, ""PF"": 2, ""MIN"": 35, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Alex Len played 35 minutes against Minnesota , the 2 - most Alex Len 's played all season long . ","{""STARTER"": 0, ""PTS"": 11, ""FGM"": 4, ""FGA"": 10, ""FG_PCT"": 40, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 3, ""FTA"": 3, ""FT_PCT"": 100, ""OREB"": 5, ""DREB"": 5, ""REB"": 10, ""AST"": 0, ""TO"": 0, ""STL"": 0, ""BLK"": 6, ""PF"": 2, ""MIN"": 35, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Wiggins , who put up 19 points on 6 - of - 13 shooting , is now averaging 16 points and 5 rebounds in February . ","{""STARTER"": 0, ""PTS"": 19, ""FGM"": 6, ""FGA"": 13, ""FG_PCT"": 46, ""FG3M"": 0, ""FG3A"": 2, ""FG3_PCT"": 0, ""FTM"": 7, ""FTA"": 9, ""FT_PCT"": 78, ""OREB"": 0, ""DREB"": 3, ""REB"": 3, ""AST"": 1, ""TO"": 0, ""STL"": 1, ""BLK"": 2, ""PF"": 0, ""MIN"": 36, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Starting at power forward , Kevin Garnett had 5 points and 8 rebounds in 19 minutes . ","{""STARTER"": 0, ""PTS"": 5, ""FGM"": 2, ""FGA"": 7, ""FG_PCT"": 29, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 1, ""FTA"": 2, ""FT_PCT"": 50, ""OREB"": 0, ""DREB"": 8, ""REB"": 8, ""AST"": 2, ""TO"": 0, ""STL"": 1, ""BLK"": 2, ""PF"": 1, ""MIN"": 19, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Only 3 Wizards scored in double figures , with Otto Porter leading the way with 13 points . ","{""STARTER"": 0, ""PTS"": 13, ""FGM"": 6, ""FGA"": 11, ""FG_PCT"": 55, ""FG3M"": 1, ""FG3A"": 2, ""FG3_PCT"": 50, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 1, ""DREB"": 0, ""REB"": 1, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 3, ""MIN"": 29, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
John Wall was held to just 5 points on 2 - of - 10 shooting for a Washington team that is desperately missing shooting guard Bradley Beal ( leg ) . ,"{""STARTER"": 0, ""PTS"": 5, ""FGM"": 2, ""FGA"": 10, ""FG_PCT"": 20, ""FG3M"": 1, ""FG3A"": 2, ""FG3_PCT"": 50, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 0, ""DREB"": 3, ""REB"": 3, ""AST"": 10, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 3, ""MIN"": 35, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Kris Humphries finished with 4 points in 12 minutes . ,"{""STARTER"": 0, ""PTS"": 4, ""FGM"": 2, ""FGA"": 4, ""FG_PCT"": 50, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 0, ""DREB"": 2, ""REB"": 2, ""AST"": 0, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 1, ""MIN"": 12, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Chris Paul was nearly unguardable in this 1 , going off for 26 points ( 12 - 20 FG , 2 - 4 3Pt ) , 14 rebounds and 3 steals in 37 minutes . ","{""STARTER"": 0, ""PTS"": 26, ""FGM"": 12, ""FGA"": 20, ""FG_PCT"": 60, ""FG3M"": 2, ""FG3A"": 4, ""FG3_PCT"": 50, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 0, ""DREB"": 4, ""REB"": 4, ""AST"": 14, ""TO"": 0, ""STL"": 3, ""BLK"": 0, ""PF"": 1, ""MIN"": 37, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Chris Paul has been absolutely on fire of late , averaging 25 points and 13 assists over Chris Paul 15 3 games , as Chris Paul 's really stepped it up in the absence of Blake Griffin . ","{""STARTER"": 0, ""PTS"": 26, ""FGM"": 12, ""FGA"": 20, ""FG_PCT"": 60, ""FG3M"": 2, ""FG3A"": 4, ""FG3_PCT"": 50, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 0, ""DREB"": 4, ""REB"": 4, ""AST"": 14, ""TO"": 0, ""STL"": 3, ""BLK"": 0, ""PF"": 1, ""MIN"": 37, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"J.J. Redick is dialed in with J.J. Redick shot at the moment , shooting over 45 percent from the field and 40 percent from the 3 - point line in 3 of J.J. Redick 15 4 games . ","{""STARTER"": 0, ""PTS"": 18, ""FGM"": 7, ""FGA"": 15, ""FG_PCT"": 47, ""FG3M"": 4, ""FG3A"": 9, ""FG3_PCT"": 44, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 2, ""DREB"": 3, ""REB"": 5, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 3, ""MIN"": 44, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"In 39 minutes , Ricky Rubio 's posted 18 points ( 5 - 11 FG , 1 - 4 3Pt , 7 - 9 FT ) , 12 rebounds and 11 assists . ","{""STARTER"": 0, ""PTS"": 18, ""FGM"": 5, ""FGA"": 11, ""FG_PCT"": 45, ""FG3M"": 1, ""FG3A"": 4, ""FG3_PCT"": 25, ""FTM"": 7, ""FTA"": 9, ""FT_PCT"": 78, ""OREB"": 1, ""DREB"": 11, ""REB"": 12, ""AST"": 11, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 1, ""MIN"": 40, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Gary Neal also had a strong showing , recording 19 points ( 6 - 17 FG , 2 - 7 3Pt , 5 - 6 FT ) , 9 rebounds and 4 assists . ","{""STARTER"": 0, ""PTS"": 19, ""FGM"": 6, ""FGA"": 17, ""FG_PCT"": 35, ""FG3M"": 2, ""FG3A"": 7, ""FG3_PCT"": 29, ""FTM"": 5, ""FTA"": 6, ""FT_PCT"": 83, ""OREB"": 0, ""DREB"": 9, ""REB"": 9, ""AST"": 4, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 4, ""MIN"": 41, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Andrew Wiggins chipped in with 18 points ( 5 - 16 FG , 8 - 10 FT ) , 4 assists and 2 steals . ","{""STARTER"": 0, ""PTS"": 18, ""FGM"": 5, ""FGA"": 16, ""FG_PCT"": 31, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 8, ""FTA"": 10, ""FT_PCT"": 80, ""OREB"": 1, ""DREB"": 2, ""REB"": 3, ""AST"": 4, ""TO"": 0, ""STL"": 2, ""BLK"": 1, ""PF"": 1, ""MIN"": 42, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Andrew Wiggins impressive stretch of games continues , as Andrew Wiggins 's averaging 21 points over Andrew Wiggins 15 6 games . ","{""STARTER"": 0, ""PTS"": 18, ""FGM"": 5, ""FGA"": 16, ""FG_PCT"": 31, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 8, ""FTA"": 10, ""FT_PCT"": 80, ""OREB"": 1, ""DREB"": 2, ""REB"": 3, ""AST"": 4, ""TO"": 0, ""STL"": 2, ""BLK"": 1, ""PF"": 1, ""MIN"": 42, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Ty Lawson , who averages 16 points - per - game , went scoreless on 0 - of - 9 shooting , but still nearly managed a double - double after adding 9 assists and 7 rebounds . ","{""STARTER"": 0, ""PTS"": 0, ""FGM"": 0, ""FGA"": 9, ""FG_PCT"": 0, ""FG3M"": 0, ""FG3A"": 1, ""FG3_PCT"": 0, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 3, ""DREB"": 4, ""REB"": 7, ""AST"": 9, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 3, ""MIN"": 25, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Gary Neal sparked The Minnesota Timberwolves ( 14 - 47 ) with a season - high 27 points on 11 shots in 21 minutes , including 17 points in the 4 quarter . ","{""STARTER"": 0, ""PTS"": 27, ""FGM"": 8, ""FGA"": 11, ""FG_PCT"": 73, ""FG3M"": 1, ""FG3A"": 1, ""FG3_PCT"": 100, ""FTM"": 10, ""FTA"": 13, ""FT_PCT"": 77, ""OREB"": 0, ""DREB"": 4, ""REB"": 4, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 1, ""MIN"": 21, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Arron Afflalo started Arron Afflalo 1 game with the Trail_Blazers following Wesley Matthews ’ season - ending injury . ,"{""STARTER"": 0, ""PTS"": 14, ""FGM"": 5, ""FGA"": 12, ""FG_PCT"": 42, ""FG3M"": 3, ""FG3A"": 5, ""FG3_PCT"": 60, ""FTM"": 1, ""FTA"": 2, ""FT_PCT"": 50, ""OREB"": 0, ""DREB"": 0, ""REB"": 0, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 6, ""MIN"": 32, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Arron Afflalo contributed 14 points and 1 assist before fouling out in 32 minutes . ,"{""STARTER"": 0, ""PTS"": 14, ""FGM"": 5, ""FGA"": 12, ""FG_PCT"": 42, ""FG3M"": 3, ""FG3A"": 5, ""FG3_PCT"": 60, ""FTM"": 1, ""FTA"": 2, ""FT_PCT"": 50, ""OREB"": 0, ""DREB"": 0, ""REB"": 0, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 6, ""MIN"": 32, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Damian Lillard nearly notched a triple - double , compiling 32 points , 8 assists , 7 rebounds , 1 steal and 4 3 - pointers in 38 minutes , scoring 11 points in the final 48 seconds . ","{""STARTER"": 0, ""PTS"": 32, ""FGM"": 11, ""FGA"": 23, ""FG_PCT"": 48, ""FG3M"": 4, ""FG3A"": 8, ""FG3_PCT"": 50, ""FTM"": 6, ""FTA"": 6, ""FT_PCT"": 100, ""OREB"": 1, ""DREB"": 6, ""REB"": 7, ""AST"": 8, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 3, ""MIN"": 38, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
Al Jefferson posted a double - double of 18 points on 9 - of - 20 shooting and 11 rebounds in 33 minutes . ,"{""STARTER"": 0, ""PTS"": 18, ""FGM"": 9, ""FGA"": 20, ""FG_PCT"": 45, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 4, ""DREB"": 7, ""REB"": 11, ""AST"": 1, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 1, ""MIN"": 33, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Kemba Walker was effective on both ends of the floor , as Kemba Walker had 16 points on 4 - of - 11 shooting , 8 assists and 6 steals in 34 minutes . ","{""STARTER"": 0, ""PTS"": 16, ""FGM"": 4, ""FGA"": 11, ""FG_PCT"": 36, ""FG3M"": 0, ""FG3A"": 1, ""FG3_PCT"": 0, ""FTM"": 8, ""FTA"": 8, ""FT_PCT"": 100, ""OREB"": 1, ""DREB"": 2, ""REB"": 3, ""AST"": 8, ""TO"": 0, ""STL"": 6, ""BLK"": 0, ""PF"": 2, ""MIN"": 34, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Gerald Henderson scored 17 points and rounds out the 5 Hornets who scored in double figures . ,"{""STARTER"": 0, ""PTS"": 17, ""FGM"": 7, ""FGA"": 12, ""FG_PCT"": 58, ""FG3M"": 1, ""FG3A"": 3, ""FG3_PCT"": 33, ""FTM"": 2, ""FTA"": 4, ""FT_PCT"": 50, ""OREB"": 0, ""DREB"": 1, ""REB"": 1, ""AST"": 2, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 3, ""MIN"": 33, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Kevin Martin struggled with Kevin Martin shot , but still managed 15 points on 7 - of - 19 shooting , 9 assists and 4 rebounds in 37 minutes . ","{""STARTER"": 0, ""PTS"": 15, ""FGM"": 7, ""FGA"": 19, ""FG_PCT"": 37, ""FG3M"": 0, ""FG3A"": 2, ""FG3_PCT"": 0, ""FTM"": 1, ""FTA"": 1, ""FT_PCT"": 100, ""OREB"": 0, ""DREB"": 4, ""REB"": 4, ""AST"": 9, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 2, ""MIN"": 37, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Jeremy Lin has really picked up Jeremy Lin game of late , and is averaging 17 points , 5 assists and 1 steals over Jeremy Lin 15 3 games . ","{""STARTER"": 0, ""PTS"": 19, ""FGM"": 6, ""FGA"": 14, ""FG_PCT"": 43, ""FG3M"": 1, ""FG3A"": 5, ""FG3_PCT"": 20, ""FTM"": 6, ""FTA"": 6, ""FT_PCT"": 100, ""OREB"": 1, ""DREB"": 2, ""REB"": 3, ""AST"": 5, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 2, ""MIN"": 29, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Andrew Wiggins was also a big reason the Timberwolves had a chance to win this game . ,"{""STARTER"": 0, ""PTS"": 27, ""FGM"": 8, ""FGA"": 16, ""FG_PCT"": 50, ""FG3M"": 1, ""FG3A"": 2, ""FG3_PCT"": 50, ""FTM"": 10, ""FTA"": 11, ""FT_PCT"": 91, ""OREB"": 3, ""DREB"": 3, ""REB"": 6, ""AST"": 4, ""TO"": 0, ""STL"": 2, ""BLK"": 2, ""PF"": 1, ""MIN"": 49, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
Andrew Wiggins went 8 - for - 16 from the field and 10 - for - 11 from the free throw line to score a game - high of 27 points in 48 minutes . ,"{""STARTER"": 0, ""PTS"": 27, ""FGM"": 8, ""FGA"": 16, ""FG_PCT"": 50, ""FG3M"": 1, ""FG3A"": 2, ""FG3_PCT"": 50, ""FTM"": 10, ""FTA"": 11, ""FT_PCT"": 91, ""OREB"": 3, ""DREB"": 3, ""REB"": 6, ""AST"": 4, ""TO"": 0, ""STL"": 2, ""BLK"": 2, ""PF"": 1, ""MIN"": 49, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Andrew Wiggins 's scored 20 or more points in 3 of Andrew Wiggins 15 4 games , a stretch where Andrew Wiggins 's averaging 21 points , while shooting 44 percent from the field . ","{""STARTER"": 0, ""PTS"": 27, ""FGM"": 8, ""FGA"": 16, ""FG_PCT"": 50, ""FG3M"": 1, ""FG3A"": 2, ""FG3_PCT"": 50, ""FTM"": 10, ""FTA"": 11, ""FT_PCT"": 91, ""OREB"": 3, ""DREB"": 3, ""REB"": 6, ""AST"": 4, ""TO"": 0, ""STL"": 2, ""BLK"": 2, ""PF"": 1, ""MIN"": 49, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Rookie Zach LaVine continued to show Rookie Zach LaVine potential as well , finishing with 18 points ( 5 - 18 FG , 1 - 5 3Pt , 7 - 8 FT ) , 6 rebounds and 5 assists . ","{""STARTER"": 0, ""PTS"": 18, ""FGM"": 5, ""FGA"": 18, ""FG_PCT"": 28, ""FG3M"": 1, ""FG3A"": 5, ""FG3_PCT"": 20, ""FTM"": 7, ""FTA"": 8, ""FT_PCT"": 88, ""OREB"": 1, ""DREB"": 5, ""REB"": 6, ""AST"": 5, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 2, ""MIN"": 48, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Trevor Booker filled in at power forward and had a Favors-like stat line of 17 points and 13 rebounds . ,"{""STARTER"": 0, ""PTS"": 17, ""FGM"": 7, ""FGA"": 11, ""FG_PCT"": 64, ""FG3M"": 1, ""FG3A"": 2, ""FG3_PCT"": 50, ""FTM"": 2, ""FTA"": 2, ""FT_PCT"": 100, ""OREB"": 5, ""DREB"": 8, ""REB"": 13, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 2, ""PF"": 2, ""MIN"": 33, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Zach Lavine made another start at point guard and posted 21 points , 6 assists , and 5 rebounds . ","{""STARTER"": 0, ""PTS"": 21, ""FGM"": 7, ""FGA"": 19, ""FG_PCT"": 37, ""FG3M"": 1, ""FG3A"": 6, ""FG3_PCT"": 17, ""FTM"": 6, ""FTA"": 7, ""FT_PCT"": 86, ""OREB"": 2, ""DREB"": 3, ""REB"": 5, ""AST"": 6, ""TO"": 0, ""STL"": 1, ""BLK"": 1, ""PF"": 4, ""MIN"": 43, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
Robbie Hummel had 9 points and 7 rebounds in Robbie Hummel 2 game back after a broken hand sidelined Robbie Hummel for 29 games . ,"{""STARTER"": 0, ""PTS"": 9, ""FGM"": 3, ""FGA"": 9, ""FG_PCT"": 33, ""FG3M"": 1, ""FG3A"": 4, ""FG3_PCT"": 25, ""FTM"": 2, ""FTA"": 2, ""FT_PCT"": 100, ""OREB"": 0, ""DREB"": 7, ""REB"": 7, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 3, ""MIN"": 29, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Nikola Vucevic scored a career - high 37 points and grabbed 17 rebounds in 40 minutes . ,"{""STARTER"": 0, ""PTS"": 37, ""FGM"": 18, ""FGA"": 25, ""FG_PCT"": 72, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 1, ""FTA"": 4, ""FT_PCT"": 25, ""OREB"": 7, ""DREB"": 10, ""REB"": 17, ""AST"": 2, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 2, ""MIN"": 40, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Restricted free agent to be , Tobias Harris , added 25 points , 12 rebounds and 4 3 - pointers . ","{""STARTER"": 0, ""PTS"": 25, ""FGM"": 9, ""FGA"": 20, ""FG_PCT"": 45, ""FG3M"": 4, ""FG3A"": 8, ""FG3_PCT"": 50, ""FTM"": 3, ""FTA"": 5, ""FT_PCT"": 60, ""OREB"": 4, ""DREB"": 8, ""REB"": 12, ""AST"": 0, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 3, ""MIN"": 36, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Rookie of the Year hopeful Elfrid Payton missed a triple - double by 4 rebounds or 6 steals . ,"{""STARTER"": 0, ""PTS"": 10, ""FGM"": 4, ""FGA"": 9, ""FG_PCT"": 44, ""FG3M"": 0, ""FG3A"": 1, ""FG3_PCT"": 0, ""FTM"": 2, ""FTA"": 2, ""FT_PCT"": 100, ""OREB"": 1, ""DREB"": 5, ""REB"": 6, ""AST"": 10, ""TO"": 0, ""STL"": 4, ""BLK"": 0, ""PF"": 2, ""MIN"": 40, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Last year ’ s Rookie of the Year runner - up Victor Oladipo was held to 4 - of - 19 shooting and missed all 6 3 - pointers . ,"{""STARTER"": 0, ""PTS"": 8, ""FGM"": 4, ""FGA"": 19, ""FG_PCT"": 21, ""FG3M"": 0, ""FG3A"": 6, ""FG3_PCT"": 0, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 0, ""DREB"": 1, ""REB"": 1, ""AST"": 7, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 4, ""MIN"": 38, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Kevin Martin was 1 of The Timberwolves to score at least 10 points , producing 12 points on 12 shots to go along with 3 steals and 3 assists . ","{""STARTER"": 0, ""PTS"": 12, ""FGM"": 3, ""FGA"": 12, ""FG_PCT"": 25, ""FG3M"": 0, ""FG3A"": 3, ""FG3_PCT"": 0, ""FTM"": 6, ""FTA"": 7, ""FT_PCT"": 86, ""OREB"": 0, ""DREB"": 1, ""REB"": 1, ""AST"": 3, ""TO"": 0, ""STL"": 3, ""BLK"": 0, ""PF"": 3, ""MIN"": 35, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Andrew Wiggins , the Rookie of the Year frontrunner , scored 22 points in 37 minutes . ","{""STARTER"": 0, ""PTS"": 22, ""FGM"": 6, ""FGA"": 12, ""FG_PCT"": 50, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 10, ""FTA"": 13, ""FT_PCT"": 77, ""OREB"": 0, ""DREB"": 2, ""REB"": 2, ""AST"": 3, ""TO"": 0, ""STL"": 1, ""BLK"": 1, ""PF"": 0, ""MIN"": 37, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Anthony Davis had 24 points , 11 rebounds , 5 assists , 6 blocks and 2 steals in a do - it - all performance . ","{""STARTER"": 0, ""PTS"": 24, ""FGM"": 8, ""FGA"": 14, ""FG_PCT"": 57, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 8, ""FTA"": 8, ""FT_PCT"": 100, ""OREB"": 4, ""DREB"": 7, ""REB"": 11, ""AST"": 5, ""TO"": 0, ""STL"": 2, ""BLK"": 6, ""PF"": 3, ""MIN"": 36, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
Zach LeVine led Minnesota with 24 points and 7 assists to go along with 5 rebounds for the rookie . ,"{""STARTER"": 0, ""PTS"": 24, ""FGM"": 8, ""FGA"": 24, ""FG_PCT"": 33, ""FG3M"": 2, ""FG3A"": 6, ""FG3_PCT"": 33, ""FTM"": 6, ""FTA"": 6, ""FT_PCT"": 100, ""OREB"": 0, ""DREB"": 5, ""REB"": 5, ""AST"": 7, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 5, ""MIN"": 45, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Westbrook scored 23 points in that opening period and finished with 37 points ( 11 - 20 FG , 2 - 5 3Pt , 13 - 17 FT ) , 8 rebounds and 7 assists in just 32 minutes of play . ","{""STARTER"": 0, ""PTS"": 37, ""FGM"": 11, ""FGA"": 20, ""FG_PCT"": 55, ""FG3M"": 2, ""FG3A"": 5, ""FG3_PCT"": 40, ""FTM"": 13, ""FTA"": 17, ""FT_PCT"": 76, ""OREB"": 0, ""DREB"": 8, ""REB"": 8, ""AST"": 7, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 2, ""MIN"": 32, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Dion Waiters was not too far behind , putting in 1 of Dion Waiters best performances of the season , scoring 33 points ( 12 - 23 FG , 5 - 8 3Pt ) in 36 minutes . ","{""STARTER"": 0, ""PTS"": 33, ""FGM"": 12, ""FGA"": 23, ""FG_PCT"": 52, ""FG3M"": 5, ""FG3A"": 8, ""FG3_PCT"": 62, ""FTM"": 4, ""FTA"": 6, ""FT_PCT"": 67, ""OREB"": 3, ""DREB"": 1, ""REB"": 4, ""AST"": 1, ""TO"": 0, ""STL"": 3, ""BLK"": 1, ""PF"": 2, ""MIN"": 36, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Enes Kanter posted a monster double - double of 25 points ( 11 - 17 FG ) and 15 rebounds in 34 minutes . ,"{""STARTER"": 0, ""PTS"": 25, ""FGM"": 11, ""FGA"": 17, ""FG_PCT"": 65, ""FG3M"": 0, ""FG3A"": 1, ""FG3_PCT"": 0, ""FTM"": 3, ""FTA"": 3, ""FT_PCT"": 100, ""OREB"": 8, ""DREB"": 7, ""REB"": 15, ""AST"": 2, ""TO"": 0, ""STL"": 0, ""BLK"": 1, ""PF"": 3, ""MIN"": 34, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Nick Collison was the only other Thunder player to score in double figures with 12 points in 26 minutes . ,"{""STARTER"": 0, ""PTS"": 12, ""FGM"": 5, ""FGA"": 7, ""FG_PCT"": 71, ""FG3M"": 1, ""FG3A"": 1, ""FG3_PCT"": 100, ""FTM"": 1, ""FTA"": 2, ""FT_PCT"": 50, ""OREB"": 1, ""DREB"": 2, ""REB"": 3, ""AST"": 3, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 5, ""MIN"": 26, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
